antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'service_ecr_i', 'src_bytes', 'dst_host_same_srv_rate'})",frozenset({'count'}),0.013813763834567696,0.4992926687193143,0.012856786219522343,0.9307228915662651,1.8640828313253013,1.0,0.00595967520950269,7.227601477616857,0.47003612001117434,0.025700740247858272,0.8616415137031423,0.47823644578313257
"frozenset({'service_ecr_i', 'dst_host_same_srv_rate'})","frozenset({'count', 'src_bytes'})",0.015270034118332363,0.12082882583007407,0.012856786219522343,0.8419618528610354,6.968220100434616,1.0,0.011011725926619073,5.563031395178669,0.869772790018136,0.10432140445644834,0.8202418917019463,0.4741834057693607
"frozenset({'count', 'service_http', 'src_bytes'})",frozenset({'dst_host_same_srv_rate'}),0.047016726304402096,0.49887659149538155,0.047016726304402096,1.0,2.004503753127606,1.0,0.02356118214239073,inf,0.5258470136220748,0.09424520433694746,1.0,0.5471226021684737
"frozenset({'count', 'service_http', 'dst_host_same_srv_rate'})",frozenset({'src_bytes'}),0.047682449862694515,0.4909295165182658,0.047016726304402096,0.9860383944153578,2.0085131597066455,1.0,0.023608004246903028,36.46217337937927,0.5272603335055198,0.09564113415150233,0.9725743172356934,0.540904611225816
"frozenset({'count', 'service_http'})","frozenset({'src_bytes', 'dst_host_same_srv_rate'})",0.05542148622784389,0.41237413663976036,0.047016726304402096,0.8483483483483483,2.057229765331874,1.0,0.024162338769902602,3.874839851464548,0.5440621581818451,0.1117373677444873,0.7419248179709838,0.48118153972759964
"frozenset({'count', 'src_bytes', 'service_ecr_i'})",frozenset({'class'}),0.021802446534076723,0.4885994840642423,0.021760838811683447,0.9980916030534351,2.0427602476186886,1.0,0.011108174683795333,267.9738703503405,0.5218437620214498,0.044533378746594,0.9962682928798517,0.5213143870670395
"frozenset({'count', 'src_bytes', 'class'})",frozenset({'service_ecr_i'}),0.021802446534076723,0.02546392610468503,0.021760838811683447,0.9980916030534351,39.19629671206905,1.0,0.02120566292423837,510.6569027211516,0.9962071385757494,0.8531810766721044,0.9980417380149543,0.926333383226064
"frozenset({'count', 'service_ecr_i', 'class'})",frozenset({'src_bytes'}),0.021760838811683447,0.4909295165182658,0.021760838811683447,1.0,2.036952284091872,1.0,0.01107780073483178,inf,0.5203947088596826,0.044325790321213664,1.0,0.5221628951606069
"frozenset({'service_ecr_i', 'src_bytes', 'class'})",frozenset({'count'}),0.023508363152201048,0.4992926687193143,0.021760838811683447,0.9256637168141593,1.8539501474926252,1.0,0.010023285436198194,6.735705766037793,0.4717000669774138,0.04343132370038199,0.851537458028212,0.4846235250737463
"frozenset({'count', 'service_ecr_i'})","frozenset({'src_bytes', 'class'})",0.021802446534076723,0.04268952317550137,0.021760838811683447,0.9980916030534351,23.38024716158505,1.0,0.02083010276508435,501.6306898560438,0.9785639404899099,0.5092502434274585,0.9980065015553834,0.7539190958736961
"frozenset({'service_ecr_i', 'src_bytes'})","frozenset({'count', 'class'})",0.02392444037613381,0.38753432637097446,0.021760838811683447,0.9095652173913044,2.347057164997059,1.0,0.012489296926715888,6.772456968013263,0.5880021586011053,0.055840273329062565,0.8523431001890361,0.4828586232973271
"frozenset({'service_ecr_i', 'class'})","frozenset({'count', 'src_bytes'})",0.02392444037613381,0.12082882583007407,0.021760838811683447,0.9095652173913044,7.52771709186729,1.0,0.018870076772393583,9.721604329763606,0.888412369426599,0.17692828146143436,0.8971363196773596,0.5448308180620434
frozenset({'service_ecr_i'}),"frozenset({'count', 'src_bytes', 'class'})",0.02546392610468503,0.021802446534076723,0.021760838811683447,0.8545751633986928,39.19629671206905,1.0,0.02120566292423837,6.726482053046572,0.9999500396172774,0.8531810766721044,0.8513338782273153,0.926333383226064
"frozenset({'serror_rate', 'src_bytes', 'dst_host_same_srv_rate'})",frozenset({'service_http'}),0.010901223267038362,0.3324040941998835,0.010526753765498876,0.9656488549618321,2.9050450094070186,1.0,0.006903142519748295,19.434458591070058,0.6629987516452411,0.031632908227056764,0.9485450034373744,0.49865869960508674
"frozenset({'serror_rate', 'src_bytes', 'service_http'})",frozenset({'dst_host_same_srv_rate'}),0.010526753765498876,0.49887659149538155,0.010526753765498876,1.0,2.004503753127606,1.0,0.005275202727455624,inf,0.5064547327698583,0.02110091743119266,1.0,0.5105504587155963
"frozenset({'serror_rate', 'dst_host_same_srv_rate', 'service_http'})",frozenset({'src_bytes'}),0.01343929433302821,0.4909295165182658,0.010526753765498876,0.78328173374613,1.5955075166416213,1.0,0.003929007496238667,2.3489966594942873,0.37832459809601215,0.021316033364226133,0.5742863252026553,0.4023621144364178
"frozenset({'serror_rate', 'src_bytes'})","frozenset({'service_http', 'dst_host_same_srv_rate'})",0.012440708995589581,0.32250145627028376,0.010526753765498876,0.8461538461538461,2.623721008703592,1.0,0.0065146069973864166,4.4037405342431555,0.6266579849474309,0.032448377581120944,0.7729203180287131,0.43939739785437115
"frozenset({'src_bytes', 'service_ecr_i', 'dst_host_same_srv_rate'})",frozenset({'class'}),0.013813763834567696,0.4885994840642423,0.013813763834567696,1.0,2.0466660989525676,1.0,0.007064365952012631,inf,0.5185638342755886,0.028272162139146725,1.0,0.5141360810695733
"frozenset({'service_ecr_i', 'dst_host_same_srv_rate', 'class'})",frozenset({'src_bytes'}),0.014146625613713906,0.4909295165182658,0.013813763834567696,0.9764705882352941,1.9890239950544164,1.0,0.006868767761662214,21.63549554797368,0.5043760760947055,0.028118912509528245,0.9537796581648597,0.5023042830150112
"frozenset({'service_ecr_i', 'dst_host_same_srv_rate'})","frozenset({'src_bytes', 'class'})",0.015270034118332363,0.04268952317550137,0.013813763834567696,0.9046321525885558,21.19096408899937,1.0,0.01316189335918245,10.038084142702592,0.9675851332825282,0.3129123468426014,0.9003793965278751,0.614109448613966
"frozenset({'dst_bytes', 'dst_host_same_srv_rate', 'diff_srv_rate'})",frozenset({'count'}),0.011192477323791295,0.4992926687193143,0.011067654156611467,0.9888475836431226,1.9804969021065675,1.0,0.005479332284035301,44.89675737150134,0.5006800611881058,0.0221611263850704,0.9777266765230854,0.5055071251548946
"frozenset({'dst_bytes', 'diff_srv_rate', 'count'})",frozenset({'dst_host_same_srv_rate'}),0.012482316717982857,0.49887659149538155,0.011067654156611467,0.8866666666666666,1.7773266611064775,1.0,0.004840518538378361,4.421677133864278,0.44288546427161696,0.022122421823020627,0.7738414701649506,0.4544259104809563
"frozenset({'count', 'dst_host_same_srv_rate', 'diff_srv_rate'})",frozenset({'dst_bytes'}),0.01189980860447699,0.4533577431971374,0.011067654156611467,0.93006993006993,2.051514381360196,1.0,0.005672783783207901,7.816984272280927,0.5187279720270864,0.024367900329791133,0.8720734281702465,0.4772412792787242
"frozenset({'dst_bytes', 'diff_srv_rate'})","frozenset({'count', 'dst_host_same_srv_rate'})",0.013189647998668553,0.12149454938836649,0.011067654156611467,0.8391167192429022,6.906620284343805,1.0,0.00946518381642206,5.460514271448781,0.8666420869393198,0.0895321440592393,0.816867065941267,0.46510630482693055
"frozenset({'dst_host_same_srv_rate', 'diff_srv_rate'})","frozenset({'dst_bytes', 'count'})",0.012274278106016476,0.1081800782225181,0.011067654156611467,0.9016949152542373,8.335129074315516,1.0,0.009739821790977663,9.071961273253695,0.8909617655917882,0.10117915557246102,0.889770252552969,0.5020013037809647
"frozenset({'dst_bytes', 'service_http', 'count'})",frozenset({'dst_host_same_srv_rate'}),0.04709994174918865,0.49887659149538155,0.04709994174918865,1.0,2.004503753127606,1.0,0.023602883349722395,inf,0.525892935114837,0.09441201000834028,1.0,0.5472060050041702
"frozenset({'count', 'service_http', 'dst_host_same_srv_rate'})",frozenset({'dst_bytes'}),0.047682449862694515,0.4533577431971374,0.04709994174918865,0.987783595113438,2.178817081952677,1.0,0.025482733889326807,44.74657330686291,0.5681249482809514,0.10375802016498624,0.9776519199997237,0.5458374656918145
"frozenset({'count', 'service_http'})","frozenset({'dst_bytes', 'dst_host_same_srv_rate'})",0.05542148622784389,0.4076724640093201,0.04709994174918865,0.8498498498498498,2.0846388335671864,1.0,0.02450612789962493,3.9449013896979266,0.5508283232155571,0.11322264452890578,0.7465082390623272,0.48269181612721107
"frozenset({'dst_bytes', 'serror_rate', 'dst_host_same_srv_rate'})",frozenset({'service_http'}),0.01102604643421819,0.3324040941998835,0.010651576932678705,0.9660377358490566,2.9062149134304955,1.0,0.006986473955106552,19.656990559670103,0.6632225469624301,0.03200800200050013,0.949127512832423,0.4990408982161793
"frozenset({'dst_bytes', 'serror_rate', 'service_http'})",frozenset({'dst_host_same_srv_rate'}),0.010651576932678705,0.49887659149538155,0.010651576932678705,1.0,2.004503753127606,1.0,0.005337754538453122,inf,0.5065186306670031,0.0213511259382819,1.0,0.510675562969141
"frozenset({'serror_rate', 'dst_host_same_srv_rate', 'service_http'})",frozenset({'dst_bytes'}),0.01343929433302821,0.4533577431971374,0.010651576932678705,0.7925696594427244,1.7482212917627054,1.0,0.004558768783694957,2.6353052081690236,0.43382027329087763,0.023351272461917358,0.6205373112381213,0.40803225997099507
"frozenset({'dst_bytes', 'serror_rate'})","frozenset({'service_http', 'dst_host_same_srv_rate'})",0.012066239494050095,0.32250145627028376,0.010651576932678705,0.8827586206896552,2.7372236730299537,1.0,0.006760197124141536,5.778664049459344,0.6424178871504379,0.03288375080282594,0.8269496216701574,0.45789330853860905
"frozenset({'serror_rate', 'dst_host_same_srv_rate'})","frozenset({'dst_bytes', 'service_http'})",0.015103603228759258,0.29861862361654323,0.010651576932678705,0.7052341597796142,2.3616549806525358,1.0,0.0061413597248562365,2.3794527067962123,0.5854099227430188,0.03514552443712246,0.5797352907482499,0.3704518297853066
"frozenset({'count', 'serror_rate', 'rerror_rate'})",frozenset({'diff_srv_rate'}),0.01901472913372722,0.3890322043771324,0.01901472913372722,1.0,2.57048128342246,1.0,0.01161738714319924,inf,0.6228103660346949,0.04887700534759359,1.0,0.5244385026737968
"frozenset({'serror_rate', 'rerror_rate', 'diff_srv_rate'})",frozenset({'count'}),0.01968045269201964,0.4992926687193143,0.01901472913372722,0.9661733615221987,1.9350842142353768,1.0,0.00918842338752452,14.802160480985249,0.4929276647413757,0.038032623169107854,0.93244229440124,0.502128347427766
"frozenset({'serror_rate', 'rerror_rate'})","frozenset({'count', 'diff_srv_rate'})",0.019805275859199466,0.37342930847965383,0.01901472913372722,0.9600840336134455,2.5709927202078604,1.0,0.011618858665377582,15.69724469282557,0.6233916273128587,0.05081165221258617,0.9362945523517863,0.5055016268345779
"frozenset({'count', 'serror_rate', 'rerror_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.01901472913372722,0.488100191395523,0.01880669052176084,0.9890590809628008,2.0263443825641425,1.0,0.009525597592254556,46.78764250644896,0.516318119391142,0.03851397409679618,0.9786268350694916,0.5137947352644539
"frozenset({'serror_rate', 'rerror_rate', 'dst_host_diff_srv_rate'})",frozenset({'count'}),0.019389198635266707,0.4992926687193143,0.01880669052176084,0.9699570815450643,1.9426623748211729,1.0,0.009125805790829639,16.666401169771365,0.49483700713131346,0.037622773430997174,0.9399990441959512,0.5038118741058655
"frozenset({'serror_rate', 'rerror_rate'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.019805275859199466,0.3638595323292003,0.01880669052176084,0.9495798319327733,2.6097429023067207,1.0,0.011600352109981723,12.616785942137572,0.6292836283561491,0.05154521610217813,0.920740511522812,0.5006332550172728
"frozenset({'count', 'serror_rate', 'rerror_rate'})",frozenset({'class'}),0.01901472913372722,0.4885994840642423,0.01901472913372722,1.0,2.0466660989525676,1.0,0.009724142289366784,inf,0.5213131441659244,0.038916801498765224,1.0,0.5194584007493827
"frozenset({'serror_rate', 'rerror_rate', 'class'})",frozenset({'count'}),0.019805275859199466,0.4992926687193143,0.01901472913372722,0.9600840336134455,1.922888305322129,1.0,0.00912610009526531,12.544036299453012,0.4896465783132576,0.03802313004409685,0.9202808429338166,0.49908368347338944
"frozenset({'serror_rate', 'rerror_rate'})","frozenset({'count', 'class'})",0.019805275859199466,0.38753432637097446,0.01901472913372722,0.9600840336134455,2.477416755836971,1.0,0.011339504895041035,15.34387687617985,0.6084033391770357,0.04896603450123219,0.9348274228169531,0.5045749779404999
"frozenset({'count', 'serror_rate', 'dst_host_diff_srv_rate'})",frozenset({'diff_srv_rate'}),0.2868020304568528,0.3890322043771324,0.28659399184488643,0.9992746264326128,2.5686167242440017,1.0,0.17501876571641953,842.280203045665,0.8562635105252934,0.7362907536076965,0.9988127466413386,0.8679795592056112
"frozenset({'count', 'serror_rate', 'diff_srv_rate'})",frozenset({'dst_host_diff_srv_rate'}),0.2939585587084963,0.488100191395523,0.28659399184488643,0.9749469214437368,1.997431958910474,1.0,0.1431127630769173,20.43261100446693,0.7072632498737708,0.5784346657709104,0.9510586287880005,0.781054570601674
"frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",frozenset({'serror_rate'}),0.35279187817258884,0.3241657651660148,0.28659399184488643,0.8123599481070881,2.506001667668561,1.0,0.1722309427127137,3.60175894227364,0.9285389765662363,0.734171818375613,0.7223578767965128,0.8482284915737597
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",frozenset({'count'}),0.29304318881584424,0.4992926687193143,0.28659399184488643,0.9779923328127219,1.9587556439017464,1.0,0.14027967605100564,22.75149505941857,0.692364496309483,0.5666803784450843,0.9560468445089711,0.775996166406361
"frozenset({'count', 'serror_rate'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.29595572938337356,0.36573187983689776,0.28659399184488643,0.9683677773091524,2.6477532605060485,1.0,0.17835354658900504,20.051329505422935,0.8839235393333275,0.7640599001663895,0.9501279952668701,0.8759927623747127
"frozenset({'count', 'dst_host_diff_srv_rate'})","frozenset({'serror_rate', 'diff_srv_rate'})",0.3638595323292003,0.3025713572439045,0.28659399184488643,0.7876500857632933,2.6031878659564067,1.0,0.17650051930190797,3.2843368233182852,0.9681126213353274,0.7545185672034177,0.6955245293661253,0.8674224026176203
"frozenset({'count', 'diff_srv_rate'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate'})",0.37342930847965383,0.2991179162852625,0.28659399184488643,0.7674651810584958,2.5657613244623576,1.0,0.17489459521260586,3.014095209075117,0.9739557604587269,0.7425614489003882,0.6682254770887438,0.8627978290881575
"frozenset({'serror_rate', 'dst_host_diff_srv_rate'})","frozenset({'count', 'diff_srv_rate'})",0.2991179162852625,0.37342930847965383,0.28659399184488643,0.9581304771178191,2.565761324462358,1.0,0.17489459521260586,14.964839539334843,0.8706915878152549,0.7425614489003882,0.9331766974599683,0.8627978290881575
"frozenset({'serror_rate', 'diff_srv_rate'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.3025713572439045,0.3638595323292003,0.28659399184488643,0.9471947194719472,2.6031878659564067,1.0,0.17650051930190797,12.046910106515774,0.8830374577971495,0.7545185672034177,0.9169911627829668,0.8674224026176203
"frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})","frozenset({'count', 'serror_rate'})",0.36573187983689776,0.29595572938337356,0.28659399184488643,0.783617747440273,2.647753260506048,1.0,0.17835354658900504,3.2537061717771536,0.9811644062620859,0.7640599001663895,0.6926581728018156,0.8759927623747127
frozenset({'serror_rate'}),"frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.3241657651660148,0.35279187817258884,0.28659399184488643,0.8840970350404314,2.506001667668561,1.0,0.1722309427127137,5.584051469720226,0.8892091227290405,0.734171818375613,0.8209185561016861,0.8482284915737597
frozenset({'diff_srv_rate'}),"frozenset({'count', 'serror_rate', 'dst_host_diff_srv_rate'})",0.3890322043771324,0.2868020304568528,0.28659399184488643,0.7366844919786097,2.5686167242440017,1.0,0.17501876571641953,2.7085300630497273,0.9995377849301317,0.7362907536076965,0.6307960492511467,0.8679795592056112
"frozenset({'count', 'serror_rate', 'diff_srv_rate'})",frozenset({'class'}),0.2939585587084963,0.4885994840642423,0.29350087376217027,0.9984430290162775,2.04347949922313,1.0,0.1498728736409307,328.45860409874683,0.7232416747275586,0.6001361238727243,0.9969554763141494,0.7995706586791342
"frozenset({'count', 'serror_rate', 'class'})",frozenset({'diff_srv_rate'}),0.29400016643088955,0.3890322043771324,0.29350087376217027,0.9983017265779791,2.5661159033770216,1.0,0.1791253409283175,359.7582036559435,0.8644562783468593,0.7534714804528948,0.9972203552557307,0.876370114625888
"frozenset({'count', 'diff_srv_rate', 'class'})",frozenset({'serror_rate'}),0.3601564450361987,0.3241657651660148,0.29350087376217027,0.8149260628465804,2.513917724869043,1.0,0.17675048417753916,3.651698587217838,0.9411902377449579,0.7509847758969446,0.7261548355879279,0.8601648668744518
